192.168.7.143	40803.0	218.575986461	8.55472087571	4.55540485168
192.168.6.109	127948.0	343.398821974	9.81785470134	11.3414764708
192.168.7.141	45722646.0	209.97612656	2.32498488967	2.28781375634
192.168.26.48	471.0	189.824584107	0.0	3.08602846283
192.168.7.144	180163.0	581.385956532	31.0327633242	13.9360612836
192.168.7.145	79983.0	627.35043305	6.88097190011	11.7690998318
192.168.47.154	142982.0	198.733699124	6.542748349	3.86797708633
192.168.8.10	276392.0	552.759343527	5.70041185541	18.7401681821
192.168.85.114	267151.0	281.425077997	19.0947748165	6.24580679125
192.168.8.13	39983.0	104.638171448	2.0495641853	6.09498090125
192.168.85.115	50347.0	560.043239381	10.3838463141	17.3912724237
192.168.85.113	166669.0	385.27236488	9.26137517451	10.9352413688
192.168.60.87	81718.0	120.405809793	9.42110653917	3.00459153233
192.168.60.89	238052.0	163.024280663	10.3941201708	3.70672722169
192.168.62.92	31327.0	177.409663148	10.2247797948	3.98337816905
192.168.70.149	74095.0	540.420770694	11.0436807529	12.1326566403
192.168.70.148	2116612.0	403.611267449	26.3915487614	4.73552424544
192.168.70.141	144477.0	440.476117529	67.2363587313	7.37994136261
192.168.70.140	50044.0	207.437443024	5.58064024404	13.8449894177
192.168.70.145	33830.0	271.5562444	12.4087536311	5.7668712704
192.168.70.144	70365.0	248.193860679	8.38343810883	5.98641907383
192.168.70.147	95213.0	126.927538789	17.9602037323	3.23898444438
192.168.70.146	1402.0	167.605058148	0.637612842531	1.85354991093
192.168.59.57	7224.0	200.363208327	0.357894562984	1.03780939616
192.168.59.56	18745.0	201.11641521	8.88400549267	5.62514803938
192.168.59.59	124034.0	187.185488486	11.4722429048	3.34955382816
192.168.59.58	18432.0	204.615160251	5.11135122051	4.03365885673
192.168.79.171	242077.0	188.137969619	9.48288112783	3.66970431469
192.168.79.170	110807.0	241.47752504	10.4176177011	4.89472654728
192.168.79.175	391740.0	524.685904799	9.17064711498	11.7623326592
192.168.79.174	38289.0	200.010540342	5.99381602128	5.06890446947
192.168.79.177	103810.0	190.927498371	15.7430209274	3.56123730723
192.168.79.178	84433.0	222.862644105	28.7293299859	5.91484784953
192.168.32.103	21963.0	222.316260303	5.262629823	8.10578625848
192.168.32.104	344421.0	123.227974395	0.0218768651299	0.576691922227
192.168.86.247	45492.0	311.859179922	12.7297468186	4.67627101333
192.168.12.163	42219.0	201.514961313	10.2146661691	4.84143567611
192.168.12.162	211.0	207.575842697	0.497481596281	7.21793878342
192.168.12.161	46754.0	297.614589802	8.47190341197	9.73891074863
192.168.12.160	101754.0	259.467304468	12.8669220273	5.19511599052
192.168.12.166	390958.0	167.494255913	13.4049449505	5.08522086275
192.168.12.165	26399.0	264.302032095	17.4257324506	3.62828806664
192.168.12.164	136327.0	144.249152445	12.4756141901	6.60469835968
192.168.86.241	137859.0	215.570010281	8.81499743174	5.37464927348
192.168.12.169	127346.0	335.387727562	11.0575594792	9.35798312406
192.168.12.168	153890.0	203.9089042	5.96051947551	6.17391893111
192.168.19.104	62.0	46.4347826087	0.0	1.73913043478
192.168.86.242	54689.0	371.106737241	13.6217099746	14.8951169156
192.168.51.33	44840.0	499.12085369	27.7708044135	15.8942285632
192.168.51.35	7570.0	185.655232367	4.57162041445	2.55383581433
192.168.36.75	248631.0	82.3846857129	11.4627638201	0.091547121687
192.168.16.33	40546.0	158.574229045	4.9155098422	4.18549022915
192.168.113.63	19482.0	157.908558855	20.8474954881	2.32339898602
192.168.3.168	15325.0	213.057718394	7.04497068276	3.75730171449
192.168.3.164	186656.0	287.083403346	16.0776562605	5.21176056622
192.168.3.165	8333.0	187.490554634	4.9122369742	3.20673673858
192.168.3.166	134291.0	238.350232518	27.7554904015	2.69415081895
192.168.3.167	10073.0	504.014590173	2.4262185465	13.0422480575
192.168.3.160	113456.0	214.719134387	19.5036620353	4.67435048835
192.168.3.161	49323.0	188.331026975	2.71175286404	3.0427422644
192.168.3.162	79181.0	275.924356069	11.639340688	4.08760251162
192.168.87.23	58340.0	290.244448301	8.97228529702	4.97423207926
192.168.87.22	18901.0	215.007705533	5.52252507592	3.3854426023
192.168.87.21	85531.0	329.879377943	18.2802605388	6.94852167193
192.168.87.26	24101.0	169.475652743	7.1193319831	5.1215791909
192.168.87.25	413.0	142.891530055	0.688524590164	3.19398907104
192.168.87.24	220.0	64.1285714286	1.31904761905	1.37142857143
192.168.53.79	52446.0	298.682387575	13.5240194908	6.28388707175
192.168.53.78	106860.0	262.443090951	32.3724815094	5.22584738855
192.168.53.70	107.0	88.3480392157	8.97058823529	3.02828054299
192.168.53.73	6782.0	101.051764366	1.20291218007	2.54346458761
192.168.53.72	944.0	225.415243407	0.893749273847	5.56552805856
192.168.53.75	895.0	66.3145434047	0.00450958286359	0.00450958286359
192.168.53.74	143072.0	337.872651696	23.2422091258	8.19567618876
192.168.53.77	57583.0	284.615779718	10.7719588458	6.7733327122
192.168.53.76	48467.0	214.791962192	17.3663305311	3.32850672725
192.168.72.161	51902.0	390.868775107	6.28956844087	11.3303622539
192.168.72.160	185436.0	211.32453721	6.17973347813	7.85183387812
192.168.72.163	66864.0	358.723124677	9.00014007401	3.51683947022
192.168.72.162	60819.0	368.023246101	9.95546846864	4.97996225198
192.168.72.165	69719.0	187.041900261	6.53780999158	4.55237230816
192.168.72.164	134396.0	194.329133653	13.82153515	4.04298024925
192.168.72.167	53588.0	268.907177334	6.70712179127	6.05926754071
192.168.72.166	37584.0	132.238245284	6.69387210869	3.7091988547
192.168.72.169	161169.0	208.216122938	5.26604715321	2.3842540356
192.168.72.168	165158.0	235.240038553	8.09994129303	7.58210536959
192.168.55.35	99543.0	431.557575963	3.90768128844	12.3224795915
192.168.55.34	468488.0	410.80863058	33.8371004467	7.97494687421
192.168.57.16	85283.0	238.430043186	3.69706677683	4.24104025624
192.168.51.126	59342.0	576.959221182	9.62793051765	21.4423666824
192.168.57.12	1637.0	245.61349063	3.63807175581	4.52834549878
192.168.28.5	40179.0	492.327853191	4.64549707281	10.4401424034
192.168.28.4	4593.0	95.4008676218	1.4188613081	2.00938414491
192.168.28.1	659.0	459.959063468	4.66632369153	17.7235025461
192.168.28.0	155920.0	310.438106128	27.6516214702	6.23259222517
192.168.28.3	16157.0	218.343558102	0.755320725858	5.00872938959
192.168.28.2	8037.0	132.752838832	3.79001223333	2.62859720755
192.168.94.88	12409.0	213.83958415	5.80564878672	3.59405425984
192.168.94.80	37127.0	277.267312336	5.919329863	5.79508491925
192.168.94.83	33870.0	433.782966818	11.8166180265	13.1931172858
192.168.94.85	253598.0	201.299555627	7.26878188081	3.43374058824
192.168.94.84	42675.0	615.766154957	4.05770993241	19.837369756
192.168.94.87	213992.0	272.794563866	13.4709862455	5.2780092149
192.168.16.2	30908.0	530.848837001	3.94649825143	14.5498421273
192.168.16.0	63866.0	173.177787471	10.1917060401	3.26254578956
192.168.16.1	72663.0	234.278182844	4.21332221189	2.53273476923
192.168.22.229	7897.0	60.8183913709	1.76881578014	1.31769950867
192.168.22.228	10251.0	648.798883657	5.97574639494	21.2084387687
192.168.22.227	3576.0	279.74315147	3.30517264634	7.824989884
192.168.22.226	7190.0	337.917403834	5.7056132355	9.72751649183
192.168.27.113	3502.0	129.63523163	6.87097276345	4.63624766419
192.168.30.33	49.0	68.8824786325	0.388888888889	1.66666666667
192.168.30.34	377502.0	156.079870286	6.34037107966	5.56668970833
192.168.35.178	126.0	76.6764705882	0.0	1.05882352941
192.168.41.184	949.0	54.5616438356	0.0	0.0
192.168.75.69	71081.0	236.16367737	3.91226111385	4.20419632829
192.168.1.144	108274.0	342.644089911	7.06229391637	5.96913701836
192.168.1.145	63240.0	754.855625362	15.6820874243	17.7384725983
192.168.1.147	196.0	81.1883010187	15.0841275058	1.11238908971
192.168.1.140	40747.0	288.713301558	7.96132154831	3.23653608672
192.168.1.142	2968.0	145.642892185	4.35058507288	3.96609741442
192.168.1.148	29118.0	147.120226872	6.24265941927	6.32209472788
192.168.1.149	55613.0	268.836544418	11.5951880208	5.59025919398
192.168.54.222	37784.0	263.764445079	4.03449824507	9.44548055323
192.168.54.223	272078.0	317.519334291	3.45659513393	12.3823000316
192.168.54.220	19115.0	244.418591861	6.25566726847	6.21505310632
192.168.54.221	104883.0	343.478288041	10.5851671821	15.4938687521
192.168.54.226	26958.0	382.858698058	13.4144051922	9.99552360792
192.168.54.224	67066.0	261.336780229	5.34705995408	5.86651699535
192.168.54.225	104032.0	210.110505416	7.73728339624	2.83234118111
192.168.54.228	11080.0	116.871444129	6.11932323886	3.68721550547
192.168.54.229	18926.0	237.536829159	5.67708147	5.72852618969
192.168.61.69	64460.0	214.429783482	6.63234853031	4.72787945807
192.168.15.128	82552.0	283.904587988	11.2806646262	4.44889237052
192.168.15.129	17182.0	134.188186188	5.01800905237	3.75378434024
192.168.61.65	191192.0	517.862828367	5.45622129296	14.806231974
192.168.61.64	192995.0	248.607312323	11.4918465358	5.83491665546
192.168.61.63	105179.0	239.590572669	13.3318363171	5.33663815803
192.168.61.62	223513.0	380.879428776	21.6593364966	10.9927237018
192.168.61.60	71143.0	400.176667346	11.8595689431	11.5082357457
192.168.13.115	64415.0	227.238762838	9.68817827322	5.0924067064
192.168.13.114	44124.0	210.533689271	13.2783023111	3.43160894528
192.168.13.113	3344.0	166.668562472	21.8091804747	5.03139274519
192.168.13.110	12856.0	503.728239845	9.01185648661	12.4269177599
192.168.66.115	7293.0	176.451634466	4.89503191306	5.38964119372
192.168.66.114	129191.0	459.440085538	39.1259259709	21.577115759
192.168.57.197	31175.0	543.242890181	8.24951172615	13.7880102784
192.168.57.196	51935.0	186.765580851	4.94869421648	6.31365591406
192.168.57.195	192367.0	351.058281321	13.094751421	10.3047710984
192.168.57.191	124115.0	439.870831363	7.69852994788	14.5892502752
192.168.57.190	175254.0	337.604696577	6.15816201203	10.2327779785
192.168.6.101	25323.0	162.880914438	5.77294932239	2.61512112561
192.168.6.100	95368.0	326.239502179	16.7719903844	3.63428730953
192.168.6.107	64769.0	104.285984393	8.53730047314	1.9839157872
192.168.6.106	7526.0	140.521211791	7.17252350171	2.76029062537
192.168.74.77	120006.0	255.432844029	7.91024099781	4.94510234834
192.168.74.74	31294.0	227.571206042	5.52303561135	5.26939477583
192.168.74.75	108002.0	214.195057692	7.37088402668	4.34458258853
192.168.20.19	1542904.0	119.542138356	0.621943178478	2.46034487886
192.168.6.105	97660.0	207.834034993	9.67077219839	4.25001596357
192.168.74.71	47159.0	321.782660744	13.2724075912	4.98542194432
192.168.6.104	194762.0	135.011675954	16.1138847299	2.25970065964
192.168.20.10	10784.0	164.526048451	7.35487569128	2.0099310734
192.168.20.12	19143.0	315.502192728	19.1033704562	9.45980750669
192.168.4.46	3260.0	145.338182159	5.68571739944	3.24204383095
192.168.4.44	127267.0	232.448676536	11.1580467016	8.29056986047
192.168.4.43	36150.0	152.35044543	8.39872067737	4.23321127912
192.168.4.42	126984.0	184.126771416	6.13879283194	6.76443262372
192.168.22.28	41.0	54.9313186813	0.0	0.475274725275
192.168.4.40	98059.0	256.538872794	6.21024743024	5.60423728872
192.168.22.26	1520.0	155.244581087	0.341223045822	3.91790206649
192.168.22.27	612.0	291.912179487	0.208333333333	2.49076923077
192.168.22.24	377.0	91.6677044417	0.204886437763	2.81827077033
192.168.22.25	2041.0	179.487983433	0.511289836474	4.53270163721
192.168.22.22	1803.0	202.57680294	0.188045125143	4.25412440072
192.168.22.23	449.0	264.609310199	0.284172661871	10.3861193398
192.168.22.20	2099.0	108.016343716	0.322579810628	1.68398483986
192.168.22.21	15165.0	268.324160349	1.81623742764	5.01143286603
192.168.21.98	11957.0	285.084843128	3.54877219464	6.75319637045
192.168.21.99	3568.0	270.156654717	3.68270978878	10.6561287127
192.168.47.210	59856.0	206.252270342	16.2349499199	3.37540960454
192.168.21.92	8209.0	295.673922246	2.40653587713	5.02860667147
192.168.21.93	12297.0	253.589187027	6.91393665985	3.18573082258
192.168.21.90	2768.0	303.91473037	2.24871069276	4.90880137028
192.168.21.96	16009.0	276.442021111	5.87535777203	3.96601279591
192.168.21.97	14174.0	389.665522687	6.03412098608	7.04630564044
192.168.21.94	2557.0	165.461215511	4.53243734813	3.90960086843
192.168.21.95	16205.0	322.671577753	3.81574849134	3.93110877187
192.168.61.191	53692.0	243.53016069	16.3600827335	3.88147928594
192.168.61.192	50015.0	211.338401724	6.22686939789	5.39870701789
192.168.61.193	97671.0	288.514565829	11.1840370807	5.79164109502
192.168.61.194	3379.0	191.240652509	1.33131742642	7.78230778644
192.168.61.195	3284.0	215.668063788	5.56082993747	3.68830149723
192.168.61.196	47743.0	217.1866657	6.4571228057	6.50511623372
192.168.61.197	34965.0	294.173637024	8.75067219013	7.44134334749
192.168.61.198	96063.0	157.320751644	6.46252466982	4.15654709177
192.168.61.199	46546.0	523.650267863	10.2431231863	19.1981199774
192.168.1.93	148752.0	282.24271436	6.80779698214	4.91104756044
192.168.1.92	35479.0	333.836075607	10.227685986	8.93809714288
192.168.1.90	189.0	76.7936507937	0.851851851852	1.6455026455
192.168.1.97	73312.0	335.071525477	6.51630162181	5.61388542968
192.168.1.96	5045.0	384.122114836	7.65688188707	10.9799992678
192.168.1.95	171392.0	218.489199933	5.33006446331	3.76335184515
192.168.1.94	111280.0	226.130093	17.7902137775	6.58776672795
192.168.26.188	1104.0	218.18873415	0.0145067698259	2.20750483559
192.168.26.189	829.0	207.326708075	4.11149068323	2.56552795031
192.168.1.99	29828.0	676.475463957	10.3781145597	14.9336456932
192.168.84.103	108423.0	393.990889084	19.2639228235	12.0852196758
192.168.84.104	142901.0	327.735030351	27.1111029769	9.94121832997
192.168.84.105	58626.0	229.659603833	8.29810814065	6.83024753215
192.168.59.254	127262.0	238.121056636	8.02550613383	4.41270268828
192.168.59.255	195246.0	247.879231644	7.78820646117	5.3035983877
192.168.15.76	14278.0	225.709721231	4.41364934475	3.33782528763
192.168.15.75	74190.0	293.169602832	6.40513819654	6.69301143896
192.168.47.139	288880.0	501.653715446	12.0059742244	11.6536334846
192.168.15.73	84919.0	253.08324449	19.6945842901	5.26706958666
192.168.15.72	2732.0	76.8482003556	0.926818575507	1.64966934991
192.168.15.71	124307.0	387.01999573	6.37352634778	8.78743984503
192.168.47.132	187722.0	238.239344781	7.96547500499	4.61969018377
192.168.47.133	829.0	84.9560725872	0.898023114355	2.11682887267
192.168.47.130	156602.0	321.695168722	20.0093047326	5.53315902268
192.168.47.131	49506.0	211.881591915	30.6812774255	5.55857888585
192.168.15.78	7960.0	154.479858348	6.66329325697	2.0093606727
192.168.0.158	107555.0	153.604180932	5.38623775871	5.13000873513
192.168.82.114	15977.0	154.411378856	4.32726702275	3.91623228243
192.168.3.99	8339.0	113.536077908	5.99347401942	2.07647283084
192.168.3.98	130442.0	137.236115174	8.6029945735	2.66060347972
192.168.93.25	26253.0	153.059687626	18.7073977413	3.50038155298
192.168.3.91	78942.0	230.910316684	11.0018774974	3.6360493698
192.168.3.90	152618.0	272.940159416	35.7303511929	5.65376194533
192.168.3.93	86866.0	183.735643919	8.25505623372	3.9349610905
192.168.3.92	45511.0	140.075257354	10.175879209	3.95716035527
192.168.3.95	67753.0	122.758853496	4.47345301061	3.19881287556
192.168.3.94	49675.0	648.759657072	5.02780492074	15.7726061996
192.168.3.97	51392.0	277.918972734	8.56978409381	5.19782839598
192.168.3.96	147185.0	262.231895627	7.42782051846	6.16453080503
192.168.26.22	133.0	108.085301837	0.0	1.25853018373
192.168.26.20	907.0	201.292381361	0.0	3.0463836478
192.168.26.21	3195.0	192.648934412	0.532692454414	2.9055085069
192.168.7.165	86859.0	456.774124502	20.9764809495	13.7323825766
192.168.26.25	2028.0	179.869692741	0.674781264142	2.3408696636
192.168.7.168	64051.0	291.766031222	9.08512533685	8.97962099564
192.168.7.169	119267.0	239.417510957	5.70373808156	2.76162671463
192.168.38.250	3992.0	319.896168686	2.48768298663	5.83912253945
192.168.38.252	7059.0	256.260558217	8.58479240409	8.55900064034
192.168.96.77	47.0	59.5176767677	0.0	0.222222222222
192.168.86.146	230227.0	419.855179708	8.50929376917	8.88533192501
192.168.86.147	30536.0	259.068232814	3.01782900281	4.73275819922
192.168.86.144	144121.0	182.582665864	13.9446113885	3.05316402327
192.168.86.145	186360.0	223.211898277	6.61664224002	6.64973138068
192.168.86.142	61963.0	211.699926483	18.2385122248	3.30663606268
192.168.86.143	699148.0	535.915563884	7.26080420525	20.8165177901
192.168.86.140	2553.0	196.377134544	1.66441644164	6.86594997528
192.168.86.141	46043.0	203.763948131	6.00978599064	4.94910263922
192.168.8.34	127992.0	218.188666659	11.9262908796	7.35608109822
192.168.86.149	107578.0	225.461366705	6.60754052059	5.79004567155
192.168.13.77	94769.0	257.906442411	6.76404287818	6.81219348929
192.168.13.76	175954.0	205.119791943	14.4031527755	3.35091776998
192.168.94.248	73084.0	281.93528266	5.61587723669	5.95465240798
192.168.94.244	143865.0	348.877661414	31.8222586781	5.9125531865
192.168.94.245	112614.0	227.460770108	12.7461630452	4.63734177388
192.168.94.246	89492.0	305.492955842	13.6308798464	7.08360120526
192.168.94.242	3238337.0	170.931396704	20.9909783653	3.36445040661
192.168.94.243	43328.0	340.43244098	14.4046688711	10.3928779117
192.168.62.75	190979.0	164.248649048	13.6939690951	4.51581024944
192.168.62.74	81160.0	226.16249566	7.9540708886	4.51571182993
192.168.62.77	80843.0	259.949922156	7.45149313212	4.52042765907
192.168.70.163	25394.0	288.67159892	8.16749936027	3.00710819434
192.168.70.162	40525.0	309.853546371	6.91015626407	7.73353836079
192.168.70.161	42829.0	152.625725291	15.863662929	3.59156959934
192.168.70.160	91973.0	270.297963839	7.46284296503	10.852281358
192.168.70.166	30100.0	491.62203384	3.54812741337	14.0503863582
192.168.70.165	32618.0	204.674507741	5.19985791401	3.73030237771
192.168.70.164	34183.0	128.048691679	7.06726739606	2.78143387017
192.168.70.169	49669.0	410.598053269	6.28246083027	13.477375998
192.168.70.168	72594.0	627.287548298	8.20895982571	12.3357551984
192.168.72.8	32952.0	142.131451348	4.4203688948	3.95224590587
192.168.72.9	56729.0	567.410599929	6.45960160144	13.2084610663
192.168.59.79	77878.0	254.509146897	6.09211955418	7.89379738323
192.168.59.78	92016.0	191.106790289	8.37374771493	4.71209091723
192.168.59.77	37523.0	193.584188875	17.268961914	5.7979824481
192.168.59.76	75356.0	231.452817462	6.69657043467	3.5483855855
192.168.72.6	55657.0	164.897733345	5.12244015042	4.14616499025
192.168.59.74	2517.0	132.91890911	2.69081046629	5.55330452511
192.168.59.73	107330.0	295.707253938	10.396834029	4.49808323285
192.168.59.72	93323.0	522.101205179	15.2052692718	13.3694331294
192.168.72.2	150734.0	322.860038248	8.66611984931	9.47303216525
192.168.59.70	40244.0	345.653156871	7.99791091933	3.53095803121
192.168.84.96	107859.0	262.632243723	7.54436179547	7.30261085816
192.168.84.95	3994.0	209.066455364	5.31832425782	3.55721158355
192.168.84.94	65820.0	525.938104955	14.2870030269	11.6110522308
192.168.84.93	76193.0	177.36941299	13.6505948242	4.43641537229
192.168.84.92	128820.0	229.769349054	9.03401886477	6.77216673374
192.168.39.63	14781.0	251.550066231	10.2987907767	7.08722854079
192.168.39.67	57178.0	268.428914396	4.92570625637	4.84356863073
192.168.60.1	228936.0	334.951074882	10.9336966375	7.29644004613
192.168.60.0	143757.0	223.618355041	4.0822070457	3.21682369762
192.168.60.3	280346.0	217.988930811	7.88655063493	7.445199809
192.168.60.2	169735.0	252.260057746	4.86723365668	4.68193312693
192.168.60.5	127833.0	377.472709155	8.44807727723	7.26247144222
192.168.60.4	65649.0	250.138805674	6.7697600874	5.29741623495
192.168.60.6	17919.0	262.003451095	10.907702087	4.6999248987
192.168.53.88	170443.0	192.459573624	6.02885468938	4.47012484231
192.168.51.58	34497.0	275.87055085	4.7519833911	5.56130769138
192.168.68.0	127350.0	397.341161233	22.5568594905	8.98443681825
192.168.51.57	60006.0	323.327644452	8.99450640605	6.58967620382
192.168.86.204	148423.0	267.215098202	7.06748416192	5.90858712044
192.168.79.159	70257.0	148.606386283	5.09066055291	5.68688254661
192.168.79.158	244652.0	190.945807866	23.064380091	4.72815587799
192.168.79.153	21997.0	317.018074133	9.59818778203	10.2953550505
192.168.79.152	84933.0	248.054972455	6.77766002471	4.62017326985
192.168.79.151	39326.0	224.633869132	6.97411787174	5.1127941974
192.168.79.150	260407.0	252.503820909	9.09220715074	4.10754362818
192.168.79.157	60526.0	217.407166401	10.6884005335	4.18771699473
192.168.79.156	231708.0	250.65828991	7.27133436526	4.90479685741
192.168.79.155	78278.0	259.80177559	7.18281559473	5.80185222935
192.168.16.10	125222.0	292.346108244	26.295422614	4.27858258136
192.168.16.12	56.0	22.4464285714	3.44642857143	0.589285714286
192.168.16.13	30311.0	187.754320029	5.75183868139	4.25238596624
192.168.16.14	124915.0	286.486118596	16.7691766757	5.60677626741
192.168.16.18	102516.0	693.046141671	9.85118592195	14.8551913128
192.168.16.19	80073.0	184.443633592	9.96697783943	3.11693571974
192.168.3.108	106036.0	247.706329732	11.3491397332	3.59162653169
192.168.3.109	136912.0	281.891886786	10.9731042783	6.7480307855
192.168.3.102	365853.0	354.27582894	4.04406783644	16.9876181838
192.168.3.103	30218.0	193.065271318	15.7937832318	4.83233377981
192.168.3.100	57100.0	236.798343881	9.42070420742	4.25545688265
192.168.3.101	395058.0	351.804988037	19.6650748862	6.74740556117
192.168.3.106	115701.0	276.042852963	11.0094017834	5.07604398392
192.168.3.107	11083.0	248.795595797	11.5587235928	3.54703137061
192.168.3.104	26069.0	159.280607411	6.80988119651	4.21120674916
192.168.3.105	108059.0	284.98907242	12.9487681277	5.54346580893
192.168.87.48	35076.0	246.470593129	6.05568183616	6.28227494717
192.168.87.41	79042.0	295.772776261	14.9930053204	6.44605147766
192.168.87.40	6989.0	146.272312078	2.44318574566	4.77193927259
192.168.87.43	10491.0	145.433947419	8.14176193065	4.98611607065
192.168.87.42	41511.0	239.382952291	7.78247326551	4.89075111257
192.168.87.45	76463.0	306.062239168	10.7221199479	4.01324747102
192.168.87.44	93566.0	313.266384589	11.3341785897	9.36778009865
192.168.87.47	550.0	100.672509225	0.0793357933579	3.65544280443
192.168.87.46	68823.0	251.82389729	5.924163922	6.08782097667
192.168.17.99	172350.0	235.62121323	0.173915861014	3.25163178088
192.168.17.93	26054.0	194.684424537	0.212434101499	2.49010627865
192.168.17.92	14.0	98.3571428571	0.428571428571	5.07142857143
192.168.17.90	27419.0	154.131045019	3.56989793563	4.95373233421
192.168.17.96	617.0	121.60380117	0.0164473684211	4.12006578947
192.168.17.95	32866.0	275.089476776	1.95129479656	4.54073356568
192.168.17.94	177457.0	244.164292055	0.227077834333	3.90876488842
192.168.53.57	2860.0	164.437156512	4.40790725929	3.19401017126
192.168.53.56	16341.0	217.17158317	10.0425607753	3.25284625991
192.168.53.54	128.0	48.875	0.0	0.7890625
192.168.53.53	1442.0	160.913416899	2.44289693593	5.95891364903
192.168.53.51	75582.0	122.850894434	11.9851208728	3.61703771769
192.168.53.50	110043.0	339.23998591	7.15725824927	7.33332968726
192.168.53.59	359334.0	450.89730011	27.1573141537	3.90451724834
192.168.53.58	56074.0	225.56154332	12.4400178696	4.03285580927
192.168.88.74	53798.0	152.921827598	9.21950905919	4.66572826695
192.168.51.148	110845.0	268.20515782	11.5804746782	9.39092116635
192.168.74.18	123793.0	225.513748372	14.2923244228	3.78567829021
192.168.51.140	30483.0	594.118224399	3.28510405346	15.3652949605
192.168.51.141	17283.0	125.690419501	3.77215925814	3.76612862746
192.168.51.146	33991.0	239.82726626	2.76368655091	4.44384312589
192.168.51.147	67.0	55.523715415	0.0	1.38636363636
192.168.29.2	32154.0	146.967973734	8.76127054577	3.78977161022
192.168.72.149	259111.0	336.652261367	16.4652688051	8.33183685907
192.168.72.148	13951.0	304.123216503	5.15496978659	6.55952570311
192.168.72.142	31712.0	193.430405114	2.7707506251	4.02028423773
192.168.72.141	113434.0	332.472193696	11.2062947432	8.10345127385
192.168.72.140	114435.0	223.096483647	6.40680964543	3.92793632493
192.168.72.147	211877.0	342.154458139	5.01701543141	5.78148571566
192.168.72.146	184799.0	309.741611298	11.3503126563	4.28884055629
192.168.72.145	37828.0	220.798978091	3.76227627537	4.01483119782
192.168.72.144	32821.0	232.910549678	5.08669760805	3.33271721903
192.168.30.18	13094.0	279.253810396	3.7792523764	8.05876808329
192.168.30.19	37421.0	52.3562842697	3.57216721076	1.68340857328
192.168.70.38	91598.0	216.999241432	16.885759728	4.18281082535
